xy,osite,lohko,koeala,kuvio,koko9,koko564,kunta,maku,vv,mluok,fra,alar,kptylm,ojtil,pt,jaksot,khlk,ppa,kasru,klpm,kpituus,ika,kokru,laatu,bm1,bm2,bm1ma,bm2ma,bm1ku,bm2ku,bm1ko,bm2ko,bm1ml,bm2ml,n_l
160000-6690000,0.0,139535.0,3.5,1.0,10.0,10.0,35.0,21.0,18.0,2.75,1.75,1.0,0.0,0.0,1.0,1.0,,6.0,0.0,,89.0,46.0,0.0,,13.854851648,4.4012606864,0.0,0.0,0.0,0.0,13.854851648,4.4012606864,0.0,0.0,11.0
160000-6700000,0.0,241120.75,4.0,1.25,7.083333333333333,7.166666666666667,230.0,21.0,18.0,2.333333333333333,1.8333333333333333,1.25,0.5454545454545454,0.0,2.25,1.0,6.0,14.25,0.0,20.666666666666668,103.75,80.25,0.0,4.0,14.089620264500002,3.91644525748,0.0,0.0,0.0,0.0,5.6262019036,1.34405367004,8.4634183609,2.57239158744,8.5
160000-6710000,0.0,183925.76470588235,3.117647058823529,1.411764705882353,6.0,5.882352941176471,35.0,21.0,18.0,2.8823529411764706,2.176470588235294,1.3571428571428572,0.6666666666666666,0.4444444444444444,2.294117647058824,1.0,5.0,18.0,0.0,14.333333333333334,98.75,68.0,0.0,4.0,36.9555890105,10.382140903166666,0.0,0.0,0.0,0.0,18.456257907833333,5.590185431166667,18.499331102333333,4.791955471833333,36.66666666666666
160000-6720000,0.0,173045.0,1.0,1.0,10.0,10.0,35.0,21.0,18.0,3.0,2.0,1.0,0.0,0.0,1.0,,,,0.0,,,,0.0,,,,,,,,,,,,
160000-6730000,0.0,175055.0,3.0,1.0,10.0,10.0,35.0,21.0,18.0,3.0,3.0,1.0,0.0,0.0,1.0,,,,0.0,,,,0.0,,,,,,,,,,,,
170000-6650000,0.0,99015.0,5.0,1.0,10.0,10.0,318.0,21.0,18.0,3.0,3.0,1.0,0.0,0.0,1.0,,,,0.0,,,,0.0,,,,,,,,,,,,
170000-6660000,2.0,7019.0,8.0,1.0,10.0,10.0,445.0,2.0,14.0,3.0,3.0,1.0,0.0,0.0,1.0,,,,0.0,,,,0.0,,,,,,,,,,,,
170000-6680000,2.0,10018.0,1.0,1.0,10.0,10.0,445.0,2.0,14.0,3.0,3.0,1.0,0.0,0.0,1.0,,,,0.0,,,,0.0,,,,,,,,,,,,
170000-6690000,2.0,13019.0,1.0,1.0,10.0,10.0,445.0,2.0,16.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,,4.0,0.0,,59.0,84.0,0.0,,6.1946547054,1.6671244086,6.1946547054,1.6671244086,0.0,0.0,0.0,0.0,0.0,0.0,7.0
170000-6700000,1.0,217895.625,7.25,1.125,8.25,8.5,240.0,11.5,17.75,2.75,2.0,1.5,0.0,0.0,2.375,1.0,5.5,20.0,0.0,22.5,116.25,77.5,0.0,3.5,64.817319477,17.2343872016,20.5212615235,6.45560939885,0.0,0.0,0.213847262125,0.06857416685,44.08221069125,10.710203636,19.5
170000-6710000,0.0,160878.33333333334,3.4444444444444446,1.2777777777777777,7.055555555555555,7.111111111111111,35.0,21.0,18.0,2.888888888888889,1.8888888888888888,1.0,0.0,0.0,2.6666666666666665,1.0,5.0,13.857142857142858,0.0,20.5,107.57142857142856,56.142857142857146,0.0,3.75,45.22050119622222,13.41335203577778,12.503748217277778,4.893462732788889,1.8067525774444444,0.9393820440333334,0.9174441939,0.2556521788222222,29.992556208088885,7.3248550801,17.714285714285715
170000-6720000,0.0,170936.11111111112,3.333333333333333,1.2222222222222223,6.555555555555555,6.777777777777778,35.0,21.0,18.0,2.6666666666666665,2.333333333333333,1.3333333333333333,0.0,0.0,2.2222222222222223,2.0,6.0,19.0,0.0,26.0,166.0,70.0,0.0,4.0,28.8106323905,10.8301369885,20.1768954445,8.664488667,0.0,0.0,0.0,0.0,8.633736946,2.1656483217,10.0
170000-6750000,2.0,22019.0,5.0,1.0,10.0,10.0,895.0,2.0,14.0,3.0,3.0,1.0,0.0,0.0,1.0,,,,0.0,,,,0.0,,,,,,,,,,,,
170000-6760000,2.0,24019.0,6.0,1.0,10.0,10.0,895.0,2.0,18.0,3.0,3.0,1.0,0.0,0.0,1.0,,,,0.0,,,,0.0,,,,,,,,,,,,
180000-6640000,2.0,3162.8571428571427,5.857142857142857,1.1428571428571428,8.571428571428571,8.571428571428571,445.0,2.0,16.571428571428573,3.857142857142857,3.0,1.0,0.0,0.0,2.4285714285714284,,,,0.0,,,,0.0,,,,,,,,,,,,
180000-6660000,2.0,506020.0,7.666666666666667,1.3333333333333333,8.0,8.0,445.0,2.0,18.0,3.0,3.0,1.0,0.0,0.0,3.0,,,,0.0,,,,0.0,,,,,,,,,,,,
180000-6680000,2.0,10606.275862068966,4.344827586206897,1.5172413793103448,5.517241379310345,5.517241379310345,445.0,2.0,16.896551724137932,2.2413793103448274,1.4827586206896552,1.2916666666666667,1.0909090909090908,0.1818181818181818,2.655172413793104,1.1904761904761905,5.105263157894737,23.666666666666668,2150.0,23.77777777777778,141.76190476190476,81.52380952380952,4000.0,2.8421052631578947,65.42409597073181,18.161105445086363,40.00981577466818,11.20244518455909,12.2372344525,3.577327445959091,5.969978898018183,1.8077334935227272,7.207066845104544,1.5735993209954544,16.2
180000-6690000,2.0,12187.5,3.0,1.6666666666666667,5.0,5.0,445.0,2.0,16.166666666666668,2.1666666666666665,1.3333333333333333,1.0,0.0,0.0,2.6666666666666665,1.0,4.25,18.0,2500.0,20.666666666666668,95.4,69.6,5000.0,2.75,38.7098330124,11.250521867020002,36.9480091668,10.50654195466,0.09408321858,0.04509029812,1.66774062708,0.69888961416,0.0,0.0,12.0
180000-6700000,2.0,13020.0,7.333333333333333,1.3333333333333333,6.666666666666667,6.666666666666667,445.0,2.0,17.0,1.1666666666666667,1.0,1.0,0.0,0.0,2.833333333333333,1.0,5.8,23.0,0.0,27.0,143.33333333333334,106.5,0.0,3.2,77.4636601475,23.25346161123333,60.38283458283333,18.351799928466665,9.782943440666664,3.05548924875,0.7780711841333333,0.2152128508333333,6.519810940083334,1.6309595834166668,14.5
180000-6710000,2.0,15687.5,2.0,1.3333333333333333,6.666666666666667,6.666666666666667,351.0,2.0,14.833333333333334,1.5,1.3333333333333333,1.1666666666666667,1.2,0.0,2.333333333333333,1.6,5.25,21.6,1000.0,24.75,113.8,112.8,8900.0,3.25,73.3492679226,25.25491511102,63.5097986836,21.6698315072,7.11220757242,2.34845068704,2.7272616674,1.23663291694,0.0,0.0,19.6
180000-6720000,2.0,17020.2,6.6,1.2,8.0,8.0,304.0,2.0,15.2,2.6,2.0,1.0,0.0,0.25,2.6,1.0,6.0,26.0,0.0,31.0,169.66666666666666,126.33333333333331,0.0,2.0,129.62584791133335,36.38388280866666,73.623126991,22.35009769533333,16.042516982666665,5.642992422666667,6.193642327333333,1.5243768755,33.766561610000004,6.866415815333333,13.0
180000-6730000,2.0,240631.11111111112,6.333333333333333,1.2777777777777777,7.5,7.333333333333333,304.0,2.0,15.833333333333334,2.333333333333333,1.8333333333333333,1.125,0.8571428571428571,0.0,2.4444444444444446,1.0833333333333333,5.666666666666667,19.58333333333333,0.0,28.666666666666668,136.75,113.66666666666669,0.0,3.0,87.66057105724167,26.763246566916667,59.039546595325,19.021786355191665,13.711973705416668,4.079011950508334,7.503664602808333,1.9855042810583332,7.405386153399999,1.6769439800749997,15.083333333333334
180000-6740000,2.0,20520.75,4.25,1.25,7.5,7.5,895.0,2.0,16.5,2.75,2.0,1.0,0.0,0.0,2.25,1.5,5.5,19.5,0.0,26.5,157.5,85.5,0.0,2.5,91.042402424,26.643032615000003,52.794148779,16.509527884,0.97723099935,0.33302680625,0.3325234369,0.17236582005,36.938499207,9.628112105,23.5
180000-6750000,2.0,397020.25,4.75,1.25,7.5,7.5,895.0,2.0,15.25,2.0,1.5,1.0,0.0,0.0,2.625,1.0,5.0,23.285714285714285,0.0,22.75,128.42857142857142,124.57142857142856,0.0,2.75,48.60628804557143,16.17218139412857,43.01611674542857,14.380056062414283,4.175250671857143,1.2995378226714287,1.0536361005,0.3954159777285714,0.3612845277857143,0.0971715312142857,14.285714285714286
180000-6760000,2.0,79242.77777777778,5.111111111111111,1.2222222222222223,8.222222222222221,8.11111111111111,895.0,2.0,15.555555555555555,3.4444444444444446,2.2222222222222223,1.0,0.0,0.0,2.7777777777777777,1.5,5.25,21.75,0.0,25.75,195.0,69.5,0.0,2.5,146.67645097825,39.9988889573,95.52541578075,26.786700414050003,10.393810046,3.24808713025,0.09689010465,0.05256031755,40.6603350475,9.9115410955,21.0
180000-6770000,2.0,25520.5,2.5,1.0,8.5,9.0,895.0,2.0,15.0,2.5,2.0,1.0,0.0,0.0,1.0,1.0,,3.0,0.0,,64.0,38.0,0.0,,9.2489727405,4.4037192628,8.0848746215,3.9528979187,0.0,0.0,1.164098119,0.4508213441,0.0,0.0,4.0
180000-7000000,1.0,55018.0,4.0,2.0,2.0,1.0,475.0,15.0,17.0,3.0,3.0,1.0,,,1.0,,,,0.0,,,,0.0,,,,,,,,,,,,
190000-6630000,2.0,2022.0,3.0,1.0,10.0,10.0,445.0,2.0,17.0,3.0,3.0,1.0,0.0,0.0,1.0,,,,0.0,,,,0.0,,,,,,,,,,,,
190000-6660000,2.0,8022.0,1.0,1.0,10.0,10.0,445.0,2.0,14.0,3.0,3.0,1.0,0.0,0.0,3.0,,,,0.0,,,,0.0,,,,,,,,,,,,
190000-6670000,2.0,8605.333333333334,7.416666666666667,1.25,7.166666666666667,7.166666666666667,445.0,2.0,15.166666666666666,1.75,1.3333333333333333,1.2727272727272727,0.75,1.0,2.1666666666666665,1.125,3.7142857142857135,8.25,2566.6666666666665,13.25,75.25,55.375,14133.333333333334,2.4,21.94668394977273,7.771706153690909,19.43531835649091,7.064764360372728,1.9060792740909087,0.5084237215909091,0.3262261921545454,0.1077980891454545,0.2790601267181818,0.0907199825181818,7.714285714285714
190000-6680000,2.0,10910.666666666666,5.777777777777778,1.3333333333333333,6.777777777777778,6.666666666666667,445.0,2.0,15.11111111111111,2.555555555555556,1.7777777777777777,1.0,0.0,0.0,2.888888888888889,1.6666666666666667,4.4,19.666666666666668,0.0,16.6,128.33333333333334,67.0,0.0,2.6,58.50042899865,18.331259512966664,28.10681655345,8.648174172733333,21.027700114833333,6.9183634054,9.017361457533337,2.6085002960666666,0.3485508730833333,0.15622163875,18.5
190000-6690000,2.0,102930.45454545454,7.090909090909091,1.5454545454545454,5.454545454545454,5.454545454545454,445.0,2.0,16.363636363636363,2.636363636363636,2.090909090909091,1.0,0.0,0.0,2.636363636363636,1.0,4.333333333333333,26.2,0.0,22.2,161.6,63.4,0.0,2.6,45.728669381833335,14.391906426033335,36.62798279395,11.8385037213,2.3569799138333334,0.6671735916833333,2.877400833833333,0.9318823676333332,3.8663058403333337,0.9543467453833332,10.6
190000-6700000,2.0,45271.5625,5.4375,1.5,5.625,5.625,445.0,2.0,15.5625,1.75,1.25,1.4666666666666666,0.9230769230769232,0.3076923076923077,2.5,1.0769230769230769,5.25,17.076923076923077,900.0,23.0,119.3076923076923,102.46153846153848,1500.0,3.0,48.249064388992856,14.567596673421429,30.991701813214288,9.952888675564283,6.792156742764286,2.1961571406714286,1.547706653,0.3967665982928571,8.91749918,2.021784258928572,11.076923076923077
190000-6710000,2.0,15950.5,5.071428571428571,1.5,6.428571428571429,6.428571428571429,314.07142857142856,2.0,15.142857142857142,3.0,2.071428571428572,1.5,0.6666666666666666,0.0,2.7142857142857144,1.1428571428571428,5.2,18.285714285714285,0.0,24.4,150.14285714285714,87.57142857142857,0.0,2.6,43.4484027878,12.428957957171429,38.139886572514285,10.5687449722,2.5324225534714286,0.7949734278428571,2.305453888428571,0.8967483570285715,0.4706397733857143,0.1684912000142857,13.571428571428571
190000-6720000,2.0,216621.8,6.833333333333333,1.3,7.0,7.0,304.0,2.0,16.0,3.0,1.9,1.0588235294117647,0.4,0.2666666666666666,2.8,1.3333333333333333,4.785714285714286,18.8,1775.0,20.928571428571427,148.53333333333333,63.46666666666667,4687.5,2.5,70.19362985104118,19.459400193282352,37.81290964774706,10.89892176082353,11.409451663888236,3.313851099535294,10.4049855647,2.665918442405882,10.56628297544706,2.5807088904823527,11.933333333333334
190000-6730000,2.0,92503.33333333331,6.814814814814815,1.3703703703703705,6.666666666666667,6.666666666666667,779.8888888888889,2.0,15.407407407407408,3.037037037037037,1.962962962962963,1.1875,0.4,0.0666666666666666,2.851851851851852,1.2307692307692308,5.230769230769231,21.0,900.0,23.75,170.53846153846155,76.6923076923077,1500.0,2.4166666666666665,56.345294152278576,15.40702141387857,28.949369191978573,8.211708782721429,4.90477346535,1.6897614581142857,9.428850502071429,2.44227759135,13.062300993071428,3.0632735816,11.923076923076923
190000-6740000,2.0,270230.25,7.125,1.2916666666666667,7.416666666666667,7.5,895.0,2.0,17.291666666666668,2.833333333333333,1.7916666666666667,1.1875,0.0,0.1538461538461538,2.875,1.2307692307692308,4.916666666666667,15.76923076923077,2000.0,23.2,146.3846153846154,67.61538461538461,5400.0,2.272727272727273,63.29272683646666,18.618737794366663,32.51644777059333,9.365916819573332,18.25475418754,5.7186875876066665,6.036871834466666,1.9214542786333333,6.484653044,1.6126791086,17.727272727272727
190000-6750000,2.0,272093.28571428574,6.535714285714286,1.25,7.5,7.5,895.0,2.0,16.642857142857142,3.142857142857143,1.9285714285714288,1.1875,0.0,0.0,2.5,1.4285714285714286,5.071428571428571,17.5,1700.0,23.53846153846154,156.71428571428572,75.0,6000.0,2.230769230769231,61.5627409272,17.934751080593333,40.587020340866665,12.162741893253331,6.593552589826667,1.8769289906733333,8.92346756734,2.54001260034,5.45870042886,1.3550675963866667,12.692307692307692
190000-6760000,2.0,151919.28205128206,6.461538461538462,1.3076923076923077,7.230769230769231,7.17948717948718,874.6923076923077,2.0,15.35897435897436,2.2564102564102564,1.5897435897435896,1.2413793103448276,0.5,0.4583333333333333,2.8205128205128207,1.2916666666666667,4.814814814814815,22.75,1387.5,23.5,148.25,69.875,8983.333333333334,1.8695652173913044,71.60527956526786,20.515727886335718,41.80342344766071,11.876075883485711,24.202305108385712,7.0640252584642855,5.4699318470857134,1.532656442942857,0.1296191621214285,0.0429703015392857,19.59090909090909
190000-6770000,2.0,119584.3125,5.9375,1.4375,6.875,6.875,680.5,2.0,15.375,1.6875,1.25,1.0,0.0,0.0,2.625,1.0769230769230769,4.357142857142857,19.153846153846157,1903.3333333333333,22.416666666666668,152.30769230769232,62.0,8016.666666666667,2.230769230769231,61.25675891497857,18.46838623597857,26.877807970957143,7.891729858878572,23.75860898583571,7.927156929821429,5.512882994764285,1.5565653305428573,5.107458962635714,1.0929341167285715,13.083333333333334
190000-6780000,2.0,304244.22222222225,7.444444444444445,1.2222222222222223,7.777777777777778,7.777777777777778,654.5555555555555,2.888888888888889,15.88888888888889,1.5555555555555556,1.2222222222222223,1.0,0.0,0.125,2.888888888888889,1.0,5.0,20.625,1000.0,22.625,199.0,59.5,2100.0,2.0,124.04516129905,33.8336253878625,30.36896519555,8.7840132228625,37.272798501425,11.35905353505,22.174597092887502,5.51931929385,34.22880051,8.171239335987499,18.375
190000-6790000,2.0,28822.0,7.6,1.0,10.0,10.0,684.0,4.0,15.6,2.0,1.6,1.25,1.5,0.0,2.0,1.0,4.75,27.0,0.0,21.75,173.25,57.75,0.0,2.0,162.426805456,50.58232051625,5.517548199375,1.68761221075,133.61143220350002,42.299608270325,13.764121611125,3.819731856325,9.53370344125,2.77536817875,36.75
190000-6920000,1.0,544020.0,1.5,1.0,10.0,10.0,545.0,15.0,14.0,3.5,2.5,1.0,0.0,0.0,3.0,2.0,5.0,31.0,0.0,18.0,140.0,33.0,0.0,2.0,88.736228324,25.882635396,82.491461013,22.648612947,0.0,0.0,6.2447673116,3.2340224485,0.0,0.0,36.0
190000-6930000,1.0,544020.0,4.666666666666667,1.5,5.0,5.0,545.0,15.0,14.0,1.0,1.0,1.0,0.0,0.1666666666666666,3.0,1.0,4.0,13.833333333333334,1900.0,12.166666666666666,88.66666666666667,36.66666666666666,7800.0,2.5,22.961022204983333,5.957320406566667,6.218590551816667,1.6104217238833334,0.1176290400333333,0.0448801569166666,1.9747770982,0.5451897024833333,14.650025514833336,3.7568288232833336,11.166666666666666
190000-6940000,1.0,321319.55,5.7,1.35,6.5,6.5,545.0,15.0,17.25,1.5,1.35,1.4444444444444444,1.411764705882353,1.0588235294117647,2.9,1.0625,4.0,14.4375,1950.0,14.071428571428571,97.4375,35.25,5545.833333333333,2.0,30.434809371970587,9.468475729,8.61789007432353,2.399707493664706,15.754927315564704,5.304850372870588,3.414294047694117,1.1325292829823528,2.6476979347117644,0.6313885793647058,15.357142857142858
190000-6950000,1.0,548020.0,3.6666666666666665,1.1666666666666667,8.333333333333334,8.333333333333334,545.0,15.0,17.0,2.6666666666666665,1.6666666666666667,1.0,0.0,0.5,3.0,1.5,4.0,15.0,1600.0,11.0,110.0,26.75,10900.0,2.5,33.2562067774,11.230740438275,0.0,0.0,5.8401956089,2.03880096745,18.4281009672,6.6262405466250005,8.98791020125,2.565698924,24.0
190000-6960000,1.0,49711.307692307695,6.846153846153846,1.1538461538461535,8.461538461538462,8.461538461538462,361.5384615384616,15.0,17.384615384615383,1.0,1.0,1.1538461538461535,0.5,0.4166666666666667,3.0,1.0,4.153846153846154,20.58333333333333,2000.0,17.5,137.08333333333334,41.91666666666666,8500.0,2.0,73.3505945856077,20.83292450972308,35.4904352131,9.397106946315384,22.84611868699231,7.10273574926923,14.27808585966154,4.125560696584615,0.7359548262153847,0.2075211176307692,29.75
190000-6990000,1.0,53019.0,9.0,1.0,10.0,10.0,280.0,15.0,14.0,3.0,3.0,1.0,0.0,0.0,1.0,,,,0.0,,,,0.0,,,,,,,,,,,,
200000-6640000,2.0,504024.0,8.0,1.0,10.0,10.0,445.0,2.0,18.0,3.0,3.0,1.0,0.0,0.0,1.0,,,,0.0,,,,0.0,,,,,,,,,,,,
200000-6650000,2.0,5785.666666666667,5.809523809523809,1.5714285714285714,5.333333333333333,5.285714285714286,445.0,2.0,16.285714285714285,2.2857142857142856,1.5714285714285714,1.1111111111111112,0.8,0.5333333333333333,2.095238095238096,1.0769230769230769,5.2,22.923076923076923,0.0,27.55555555555556,138.92307692307693,79.23076923076923,0.0,2.888888888888889,48.23295152632143,14.085040570464288,38.94130302682142,11.592009852442857,0.0,0.0,3.27671768075,0.8921003996000001,6.014930818571429,1.60093031845,11.615384615384617
200000-6670000,2.0,9023.44,5.76,1.64,5.2,5.2,445.0,2.0,17.44,2.8,1.68,1.2352941176470589,0.4285714285714285,0.5714285714285714,2.76,1.2142857142857142,5.363636363636363,17.5,0.0,28.0,143.21428571428572,99.35714285714286,0.0,2.375,39.92290199067059,12.039617088270589,29.57156838327647,8.707615861394117,8.19065874507647,2.7819890219352943,2.1606748626647057,0.5500122049705882,0.0,0.0,8.285714285714286
200000-6680000,2.0,10092.413793103447,5.206896551724138,1.4827586206896552,5.517241379310345,5.517241379310345,445.0,2.0,14.586206896551724,1.6551724137931034,1.2758620689655171,1.16,0.2727272727272727,0.3636363636363636,2.827586206896552,1.1363636363636365,4.727272727272728,18.545454545454547,675.0,20.84210526315789,141.86363636363637,72.27272727272727,4000.0,2.5,51.92760078751999,14.877831544796,25.185522772856004,6.980953915384,10.818900567364,3.501354626688,13.507473574328,3.76437836678,2.415703873028,0.6311446359640001,14.227272727272728
200000-6690000,2.0,12023.0,7.0,1.0,10.0,10.0,445.0,2.0,18.0,3.0,3.0,1.0,0.0,0.0,3.0,,,,0.0,,,,0.0,,,,,,,,,,,,
200000-6700000,2.0,104478.54545454546,5.0,1.3636363636363635,6.454545454545454,6.363636363636363,529.0,2.0,17.09090909090909,2.0,1.6363636363636365,1.1,0.0,0.0,2.727272727272727,1.25,5.2,15.75,0.0,20.6,119.0,95.75,0.0,3.0,71.2316762215125,22.119456279575,48.9894449808875,15.330622610775,4.274138245074999,1.3877487906125,16.7341388475,4.8040587104,1.233954147175,0.5970261677125,17.625
200000-6710000,2.0,15545.217391304348,5.173913043478261,1.6956521739130437,4.956521739130435,4.913043478260869,687.6086956521739,2.0,15.521739130434783,2.4347826086956523,1.7391304347826086,1.0,0.0,0.0,2.652173913043478,1.3333333333333333,5.4,19.6,0.0,23.2,139.33333333333334,109.6,0.0,2.4,30.8373475958,9.340268753888235,25.5620959707,7.689290404,2.344732331264705,0.7570504926294117,2.161490006,0.7030968040352941,0.7690292878235294,0.1908310532588235,8.8
200000-6720000,2.0,177523.75,4.857142857142857,1.25,7.5,7.357142857142857,833.0,2.0,15.821428571428571,3.142857142857143,1.9642857142857144,1.1333333333333333,1.0,0.6666666666666666,3.0,1.0833333333333333,4.733333333333333,16.666666666666668,1883.3333333333333,18.181818181818183,129.33333333333334,60.75,6416.666666666667,2.5,41.22581366518,11.539528898906669,32.601901792646665,9.09683936408,4.675245624213333,1.3071458039866666,2.739010085473333,0.8324970002333333,1.2096561625266666,0.3030467306533333,14.166666666666666
200000-6730000,2.0,150006.12280701756,5.56140350877193,1.368421052631579,6.842105263157895,6.842105263157895,887.2456140350877,2.0,16.473684210526315,3.017543859649123,1.9298245614035088,1.3225806451612905,0.8888888888888888,0.5555555555555556,2.982456140350877,1.037037037037037,4.066666666666666,14.148148148148149,1150.0,19.26086956521739,127.44444444444444,57.66666666666666,4900.0,2.1153846153846154,30.00852397799355,9.044799510403225,18.80608456335484,5.557962293554839,4.5652121146258064,1.5173307383612902,5.3473343227645165,1.6142372263645162,1.2898929772064516,0.3552692521096774,11.72
200000-6740000,2.0,99321.7894736842,5.315789473684211,1.3859649122807018,6.964912280701754,6.9298245614035086,903.4736842105264,2.0,15.24561403508772,2.719298245614035,1.8070175438596487,1.3714285714285714,1.0344827586206895,0.7586206896551724,2.982456140350877,1.3103448275862069,5.0,20.48275862068965,1975.0,22.88888888888889,164.79310344827587,61.58620689655172,12875.0,2.103448275862069,53.516027502868575,15.618233452845717,26.448430884154288,7.403187107811428,19.233247292445714,6.0983732086857145,6.282889615217143,1.6561233280942855,1.55145971094,0.4605498082428572,15.392857142857142
200000-6750000,2.0,216523.69444444444,5.777777777777778,1.2777777777777777,7.638888888888889,7.611111111111111,881.25,2.0,15.194444444444445,2.638888888888889,1.7777777777777777,1.2608695652173914,1.3636363636363635,0.7727272727272727,2.9166666666666665,1.4090909090909092,5.181818181818182,22.318181818181817,1750.0,19.33333333333333,157.95454545454547,62.86363636363637,11225.0,2.1904761904761907,65.95170023461306,18.446142353769567,38.68055514852174,10.290811452795651,20.414945307913044,6.086236415213044,3.865694629695652,1.3903170207260869,2.990505149121739,0.6787774649869565,19.863636363636363
200000-6760000,2.0,151121.66666666666,5.803921568627451,1.2156862745098038,7.84313725490196,7.84313725490196,518.4117647058823,2.0,16.92156862745098,2.333333333333333,1.6470588235294117,1.1142857142857143,0.1818181818181818,0.1818181818181818,2.9411764705882355,1.121212121212121,4.5588235294117645,17.818181818181817,1943.3333333333333,21.166666666666668,156.36363636363637,62.54545454545455,8150.0,1.9696969696969695,52.41581559644286,15.084765600017144,25.070607036377144,7.131380391434286,18.231353373514285,5.395068027117143,8.573679379911429,2.423285299697143,0.5401758066142857,0.1350318817,14.612903225806452
200000-6770000,2.0,36371.30434782609,5.043478260869565,1.391304347826087,7.173913043478261,7.173913043478261,616.1739130434783,2.9565217391304346,15.434782608695652,2.565217391304348,1.7391304347826086,1.4137931034482758,0.2307692307692307,0.4615384615384615,3.0,1.1923076923076923,4.275862068965517,18.73076923076923,2085.0,23.318181818181817,150.3846153846154,63.80769230769231,13492.5,1.9230769230769231,54.89844809685518,16.076192341596553,27.4542882107069,7.815092941993103,19.176933417541377,6.000279172237931,4.9735633102206895,1.409285023662069,3.293663158127586,0.8515352037241379,13.6
200000-6780000,2.0,198617.40625,6.15625,1.1875,8.09375,8.125,684.0,4.0,16.375,2.875,1.875,1.3,0.631578947368421,0.4736842105263157,2.9375,1.3333333333333333,4.611111111111111,16.22222222222222,2230.0,18.235294117647054,143.83333333333334,65.72222222222223,7470.0,1.8823529411764703,52.50566840101579,15.15118381246316,26.721382073778948,7.6551695285,17.37581583473684,5.149286098742105,4.353274181494736,1.247077439436842,4.055196310721053,1.0996507457210527,14.333333333333334
200000-6790000,2.0,153423.75,5.45,1.225,7.775,7.75,557.4,4.0,16.6,2.825,1.775,1.2692307692307692,0.0,0.217391304347826,2.775,1.4090909090909092,5.04,21.454545454545453,2322.5,21.59090909090909,169.04545454545453,77.13636363636364,11000.0,2.227272727272727,70.291075577368,21.229784442592,29.293901844104,8.664494046948,29.872771451328,9.390897167296,5.3634773455280005,1.768050105092,5.76092493662,1.406343123252,17.09090909090909
200000-6800000,2.0,264555.0625,6.71875,1.3125,7.5625,7.5625,51.0,4.0,15.3125,2.375,1.5625,1.1304347826086956,0.8181818181818182,0.5454545454545454,2.90625,1.2272727272727273,4.7727272727272725,20.545454545454547,2700.0,18.75,155.54545454545453,56.68181818181818,29200.0,2.2857142857142856,70.26751151978262,19.81925299458261,9.717692193434782,2.5953827402782608,25.79547082653913,7.950675271543478,13.78697004216522,4.099513912630435,20.96737845773478,5.173681070204347,24.181818181818183
200000-6810000,2.0,108947.07692307692,6.769230769230769,1.5384615384615383,5.538461538461538,5.461538461538462,51.0,4.0,14.846153846153848,3.4615384615384617,1.9230769230769231,1.0,0.0,0.0,3.0,1.4285714285714286,4.857142857142857,21.142857142857142,0.0,21.714285714285715,174.57142857142858,55.71428571428572,0.0,1.8571428571428568,44.81335361342857,14.423504149671428,9.451166020128571,2.654548462728571,26.782826421742858,9.150568955214284,5.508507568414286,1.6606975427714286,3.0708536032142857,0.957689189,17.571428571428573
200000-6820000,2.0,33024.0,5.2,1.3,7.0,7.0,51.0,4.0,16.0,2.9,1.8,1.3333333333333333,2.0,0.0,2.9,1.0,4.166666666666667,24.666666666666668,2510.0,21.8,154.16666666666666,51.5,9800.0,2.333333333333333,63.04255978816667,18.6856291404,12.9981318057,3.814701651216667,39.96272543366667,12.07181256875,6.029421209700001,1.85018468285,4.052281338666667,0.94893023765,16.5
200000-6830000,2.0,36024.0,7.0,1.2,8.0,8.0,609.0,4.0,17.0,4.8,3.2,1.0,0.0,0.0,2.0,1.0,5.0,23.0,0.0,30.0,212.0,60.0,0.0,2.0,114.76836201,31.804095437,106.65088539,29.313004125,7.4924566391,2.1824839454,0.625019978,0.3086073666,0.0,0.0,14.0
200000-6840000,2.0,218478.54545454544,8.0,1.2727272727272727,7.454545454545454,7.272727272727272,609.0,4.0,15.090909090909092,4.181818181818182,2.4545454545454546,2.2,2.4,0.0,2.363636363636364,1.6666666666666667,5.666666666666667,30.0,0.0,23.666666666666668,187.66666666666663,59.66666666666666,0.0,3.333333333333333,80.84479066166666,19.773990063,0.0,0.0,1.2526497214,0.4362641373333333,1.5882746378666666,0.4791284241666667,78.00386630366667,18.85859750133333,21.666666666666668
200000-6850000,2.0,371357.0,7.666666666666667,1.0,8.666666666666666,9.0,609.0,4.0,15.666666666666666,1.0,1.0,1.0,0.0,0.0,2.0,1.6666666666666667,5.666666666666667,23.33333333333333,0.0,24.666666666666668,202.33333333333331,113.33333333333331,0.0,3.0,97.32049361233334,28.933394512333336,0.0,0.0,77.17342959333334,23.96886061833333,15.575583888,3.7991660329,4.571480131,1.1653678611,16.333333333333332
