lat,lon,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,year-month-day,berry,latlon
65.54665943322267,28.2990554464514,10.8,6.7,8.9,10.8,3.4,7.1,3.2,67.4,21.6,13.1,1018.3,84.6,20.4,None,None,None,0.91,2019-07-29,bilberry,65.546659433223-28.299055446451-2019-07-29-bilberry
61.87354523693531,22.053058599542886,19.0,9.9,14.6,19.0,9.4,14.5,9.6,74.8,25.1,292.8,1014.5,35.1,39.8,None,None,None,0.69,2022-07-19,bilberry,61.873545236935-22.053058599543-2022-07-19-bilberry
61.59121559191374,21.720607487442773,27.3,15.5,22.4,27.7,15.5,22.4,14.9,65.7,15.0,336.3,1015.8,0.0,25.2,None,None,None,0.15,2021-07-14,bilberry,61.591215591914-21.720607487443-2021-07-14-bilberry
64.29586616141056,26.7933768027168,21.0,15.5,18.3,21.0,15.5,18.3,15.2,83.3,12.7,298.9,1007.5,50.5,26.8,236.8,15.4,5.0,0.75,2018-08-04,bilberry,64.295866161411-26.793376802717-2018-08-04-bilberry
61.15337787331502,27.55736611733363,26.4,15.2,21.1,26.4,15.2,21.1,13.0,61.4,11.6,314.9,1015.9,0.1,40.3,None,None,None,0.75,2022-07-21,bilberry,61.153377873315-27.557366117334-2022-07-21-bilberry
62.41008120174775,26.41941695668295,21.0,13.1,18.0,21.0,13.1,18.0,8.5,54.9,21.8,348.8,1010.5,24.6,20.3,None,None,None,0.68,2021-06-30,bilberry,62.410081201748-26.419416956683-2021-06-30-bilberry
65.45265915973629,28.72592281050396,17.6,10.4,14.1,17.6,10.4,14.1,10.7,81.1,16.6,218.4,996.3,73.4,23.6,144.6,12.5,5.0,0.19,2020-08-24,lingonberry,65.452659159736-28.725922810504-2020-08-24-lingonberry
63.199072219008585,29.385761771685527,21.7,12.4,16.8,21.7,12.4,16.8,11.3,73.3,10.8,9.6,1013.6,67.4,30.1,None,None,None,0.61,2019-07-20,bilberry,63.199072219009-29.385761771686-2019-07-20-bilberry
62.94639677800591,27.98535924292085,15.2,10.2,12.7,15.2,10.2,12.7,5.0,60.4,22.9,359.8,1014.8,25.0,16.8,None,None,None,0.91,2019-07-29,bilberry,62.946396778006-27.985359242921-2019-07-29-bilberry
66.44357657238494,25.654530691515745,17.6,5.0,11.9,17.6,5.0,11.8,5.3,66.5,14.1,242.1,1009.7,13.3,41.0,None,None,None,0.98,2020-08-18,lingonberry,66.443576572385-25.654530691516-2020-08-18-lingonberry
63.353232253327015,23.40143768818008,18.1,14.0,16.2,18.1,14.0,16.2,13.9,86.7,26.4,198.3,1000.5,67.3,22.2,148.2,10.2,7.0,0.95,2022-07-27,bilberry,63.353232253327-23.401437688180-2022-07-27-bilberry
66.44534898787208,28.12130079833758,23.0,7.5,16.5,23.0,6.4,16.3,8.3,61.4,11.5,63.6,1019.9,7.9,28.2,None,None,None,0.61,2021-07-27,cloudberry,66.445348987872-28.121300798338-2021-07-27-cloudberry
61.85957275206727,28.900683310536813,19.8,7.8,14.4,19.8,7.8,14.4,10.0,77.3,19.5,236.7,1013.8,51.7,33.3,241.7,16.4,7.0,0.75,2020-07-13,bilberry,61.859572752067-28.900683310537-2020-07-13-bilberry
61.83911284431336,23.96046157266524,18.7,13.8,17.2,18.7,13.8,17.2,15.7,91.1,21.6,4.0,1009.3,88.6,16.1,None,None,None,0.82,2022-07-23,bilberry,61.839112844313-23.960461572665-2022-07-23-bilberry
64.47533545744686,26.792022750362204,12.8,10.3,11.4,12.8,10.3,11.4,9.2,86.7,18.7,339.2,998.0,94.7,34.0,99.6,6.2,2.0,0.83,2021-08-03,bilberry,64.475335457447-26.792022750362-2021-08-03-bilberry
63.39803169438057,26.59971112265592,28.3,16.7,23.1,28.7,16.7,23.2,15.0,61.0,12.5,124.9,1024.2,0.3,38.8,None,None,None,0.59,2018-07-30,lingonberry,63.398031694381-26.599711122656-2018-07-30-lingonberry
60.460426507890666,22.816310845210538,14.7,12.7,13.5,14.7,12.7,13.5,11.4,87.4,18.5,56.9,1022.0,99.6,38.8,73.5,4.0,2.0,0.66,2021-08-27,lingonberry,60.460426507891-22.816310845211-2021-08-27-lingonberry
64.18871371186125,29.264605960494546,25.9,17.2,21.7,25.9,17.2,21.7,15.7,71.2,10.7,204.6,1010.3,15.0,26.9,None,None,None,0.35,2018-07-23,bilberry,64.188713711861-29.264605960495-2018-07-23-bilberry
60.690487880359264,24.98553870439392,17.5,5.6,12.2,17.5,5.6,12.0,8.6,81.4,17.9,102.0,1010.8,41.7,35.8,167.1,8.5,3.0,0.36,2020-08-29,lingonberry,60.690487880359-24.985538704394-2020-08-29-lingonberry
66.17769341440211,27.88754109847376,17.4,8.7,13.4,17.4,7.1,13.0,9.3,78.0,12.5,122.1,1005.4,52.5,29.1,None,None,None,0.5,2020-08-03,bilberry,66.177693414402-27.887541098474-2020-08-03-bilberry
66.00064838878508,27.22035772162688,18.2,7.3,13.8,18.2,7.3,13.8,11.0,84.7,11.7,178.3,1006.5,52.3,34.4,None,None,None,0.62,2022-07-17,cloudberry,66.000648388785-27.220357721627-2022-07-17-cloudberry
63.4832728636963,25.79545235963756,21.9,8.7,16.5,21.9,8.7,16.5,10.0,68.9,8.9,30.1,1014.4,37.5,40.6,265.6,19.1,7.0,0.86,2020-07-16,cloudberry,63.483272863696-25.795452359638-2020-07-16-cloudberry
63.99857394171251,29.86288826796505,6.9,0.2,3.4,5.2,0.2,2.3,-1.3,72.9,10.8,268.8,1014.4,70.4,44.7,None,None,None,0.88,2019-09-25,lingonberry,63.998573941713-29.862888267965-2019-09-25-lingonberry
66.07470396632671,29.21014552876297,17.4,9.9,14.2,17.4,8.4,14.2,6.9,63.0,15.6,18.5,1011.6,19.7,10.1,None,None,None,0.85,2022-07-24,bilberry,66.074703966327-29.210145528763-2022-07-24-bilberry
66.17451600389522,28.33117851080465,15.1,9.2,12.2,15.1,5.9,11.7,7.0,71.6,32.0,259.5,1000.2,70.8,26.2,None,None,None,0.33,2021-07-19,bilberry,66.174516003895-28.331178510805-2021-07-19-bilberry
62.82504439598755,30.14092931794754,18.7,10.4,16.3,18.7,10.4,16.3,9.0,63.6,16.8,28.1,1016.3,32.9,36.2,None,None,None,0.88,2019-07-28,bilberry,62.825044395988-30.140929317948-2019-07-28-bilberry
61.85957275206727,28.900683310536813,15.0,9.8,12.7,15.0,9.2,12.7,8.0,74.1,13.6,7.8,1023.1,93.8,33.7,174.7,10.2,4.0,0.78,2020-08-12,lingonberry,61.859572752067-28.900683310537-2020-08-12-lingonberry
64.82231765570197,28.89619342969269,20.0,9.7,15.6,20.0,9.1,15.5,8.7,66.2,10.5,38.7,1010.7,8.3,44.6,None,None,None,0.85,2022-07-24,bilberry,64.822317655702-28.896193429693-2022-07-24-bilberry
67.1388849966711,24.00044283670212,13.3,9.2,11.0,13.3,7.4,10.6,8.0,82.1,20.7,338.1,1000.0,95.1,30.7,None,None,None,0.06,2018-08-13,bilberry,67.138884996671-24.000442836702-2018-08-13-bilberry
61.09838027511578,23.103620044219923,16.0,11.7,14.1,16.0,11.7,14.1,13.0,93.4,18.8,161.5,1012.6,84.4,29.0,77.6,4.0,2.0,0.05,2018-09-11,lingonberry,61.098380275116-23.103620044220-2018-09-11-lingonberry
63.39803169438057,26.59971112265592,21.2,11.0,16.6,21.2,11.0,16.6,11.3,73.1,9.1,5.7,1010.2,22.3,44.0,None,None,None,0.85,2022-07-24,bilberry,63.398031694381-26.599711122656-2022-07-24-bilberry
62.31497927178256,25.649501497879942,29.5,14.4,22.9,28.0,14.4,22.4,10.0,50.3,11.0,12.9,1017.5,7.5,10.0,None,None,None,0.61,2021-07-27,bilberry,62.314979271783-25.649501497880-2021-07-27-bilberry
65.09981379678213,25.93570113903425,7.5,4.0,6.4,7.0,1.7,4.1,5.1,91.4,21.0,308.5,1002.5,92.2,23.5,48.5,1.9,1.0,0.21,2021-10-12,lingonberry,65.099813796782-25.935701139034-2021-10-12-lingonberry
61.15337787331502,27.55736611733363,16.8,12.6,14.5,16.8,12.6,14.5,12.6,88.8,21.3,203.7,1012.9,78.3,29.2,None,None,None,0.44,2019-09-12,lingonberry,61.153377873315-27.557366117334-2019-09-12-lingonberry
60.600759605210776,24.991134265128306,17.4,10.5,13.2,17.4,10.5,13.2,10.8,85.8,15.7,319.3,996.8,81.0,41.9,165.6,11.4,5.0,0.13,2019-07-06,bilberry,60.600759605211-24.991134265128-2019-07-06-bilberry
61.30122973043226,24.01267216392789,17.4,9.4,13.3,17.4,8.5,13.2,9.1,77.7,21.6,248.2,1006.7,59.7,36.7,305.1,18.6,7.0,0.5,2019-08-15,lingonberry,61.301229730432-24.012672163928-2019-08-15-lingonberry
63.733520843844445,29.63337467708406,19.0,5.5,13.1,19.0,5.4,12.9,6.4,67.9,14.8,286.7,1012.0,39.9,45.5,None,None,None,0.5,2021-07-24,cloudberry,63.733520843844-29.633374677084-2021-07-24-cloudberry
63.476942248701455,25.193478894289928,16.9,7.3,14.4,16.9,7.3,14.4,12.1,87.1,10.4,286.7,1015.9,80.8,24.9,203.6,6.5,5.0,0.04,2022-08-28,lingonberry,63.476942248701-25.193478894290-2022-08-28-lingonberry
60.51811075857231,25.54280079565545,23.0,13.2,18.6,23.0,13.2,18.6,15.8,84.9,16.9,209.0,1026.2,40.5,27.9,204.3,13.2,6.0,0.62,2020-08-07,bilberry,60.518110758572-25.542800795655-2020-08-07-bilberry
61.25396526114234,22.337691921206428,30.6,14.2,23.4,30.0,14.2,23.2,13.7,57.9,16.2,316.1,1015.6,0.0,39.5,352.0,24.0,7.0,0.15,2021-07-14,bilberry,61.253965261142-22.337691921206-2021-07-14-bilberry
65.99072416111518,28.76220037009852,15.6,10.0,13.0,15.6,9.6,13.0,9.2,78.9,21.4,303.0,1016.5,81.2,33.7,139.4,12.1,4.0,0.81,2020-08-13,cloudberry,65.990724161115-28.762200370099-2020-08-13-cloudberry
67.34625743545892,26.767357485752843,16.3,9.3,12.3,16.3,8.9,12.2,8.6,79.6,7.6,42.5,996.0,65.4,43.1,114.9,9.9,3.0,0.75,2021-07-31,bilberry,67.346257435459-26.767357485753-2021-07-31-bilberry
62.31296877460265,28.543343294831256,20.8,15.0,17.4,20.8,15.0,17.4,15.6,89.8,10.5,103.0,1023.6,70.2,18.0,220.8,12.6,6.0,0.87,2022-08-23,lingonberry,62.312968774603-28.543343294831-2022-08-23-lingonberry
63.635949999523234,23.971753502658533,15.0,8.8,12.1,15.0,6.9,11.9,8.1,78.1,20.8,219.5,1005.8,37.1,23.2,None,None,None,0.25,2019-09-06,lingonberry,63.635949999523-23.971753502659-2019-09-06-lingonberry
60.97181121791372,26.07634422315638,14.1,8.8,11.8,14.1,7.6,11.6,10.4,91.0,15.0,206.5,1007.4,93.5,24.1,40.8,1.8,1.0,0.83,2020-09-12,lingonberry,60.971811217914-26.076344223156-2020-09-12-lingonberry
62.05224124655508,27.000010284662032,19.0,11.3,15.7,19.0,11.3,15.7,8.4,63.7,15.5,282.8,1007.0,40.3,33.1,299.2,20.3,6.0,0.33,2021-07-19,bilberry,62.052241246555-27.000010284662-2021-07-19-bilberry
63.36707523501455,29.99990159898199,25.0,17.8,20.8,25.0,17.8,20.8,18.5,87.0,14.2,182.3,1018.9,53.6,29.8,None,None,None,0.71,2022-08-18,lingonberry,63.367075235015-29.999901598982-2022-08-18-lingonberry
66.71050984577768,25.41329020349744,10.0,4.5,7.1,10.0,1.7,4.6,1.9,71.1,20.1,13.7,1025.5,52.6,14.0,None,None,None,0.18,2022-09-01,bilberry,66.710509845778-25.413290203497-2022-09-01-bilberry
63.476942248701455,25.193478894289928,16.5,11.3,13.9,16.5,11.3,13.9,10.4,80.1,15.0,253.3,1000.5,69.5,43.5,169.3,10.4,4.0,0.83,2018-08-06,lingonberry,63.476942248701-25.193478894290-2018-08-06-lingonberry
62.197663074279,23.924464178366023,24.5,17.2,20.3,24.5,17.2,20.3,14.2,70.5,17.4,238.6,1018.8,52.6,19.0,None,None,None,0.95,2021-07-08,bilberry,62.197663074279-23.924464178366-2021-07-08-bilberry
64.17782620722484,29.881374025512024,9.5,5.2,7.1,8.6,3.5,5.7,3.8,80.4,11.0,357.6,1024.6,85.4,45.9,None,None,None,0.29,2022-09-04,lingonberry,64.177826207225-29.881374025512-2022-09-04-lingonberry
63.03613619782411,27.988387027105,23.0,17.9,20.1,23.0,17.9,20.1,13.8,67.4,27.7,188.8,1012.1,48.4,13.4,None,None,None,0.25,2018-08-18,lingonberry,63.036136197824-27.988387027105-2018-08-18-lingonberry
66.1724509096708,28.55294528983993,19.0,11.6,15.3,19.0,11.6,15.3,11.9,81.4,16.7,230.5,1013.2,37.8,12.3,None,None,None,0.14,2021-08-12,lingonberry,66.172450909671-28.552945289840-2021-08-12-lingonberry
66.71050984577768,25.41329020349744,28.0,18.7,23.6,28.9,18.7,23.8,16.9,67.0,25.0,200.9,1020.0,7.9,12.4,None,None,None,0.66,2018-08-01,bilberry,66.710509845778-25.413290203497-2018-08-01-bilberry
63.99857394171251,29.86288826796505,14.1,5.6,9.8,14.1,5.6,9.7,7.5,86.9,7.7,70.1,1025.5,46.7,26.7,None,None,None,0.95,2018-09-08,lingonberry,63.998573941713-29.862888267965-2018-09-08-lingonberry
61.95601886135936,28.33460872069578,20.5,15.4,17.6,20.5,15.4,17.6,15.4,87.1,15.8,278.7,1004.9,66.8,25.8,191.4,12.4,5.0,0.31,2020-07-29,bilberry,61.956018861359-28.334608720696-2020-07-29-bilberry
63.75529738665462,27.810740884660145,18.0,9.3,13.9,18.0,8.3,13.7,10.1,78.9,12.7,185.0,1013.5,77.9,47.0,None,None,None,0.2,2022-08-03,bilberry,63.755297386655-27.810740884660-2022-08-03-bilberry
65.9930867447703,28.542032708693547,10.1,0.6,6.0,10.1,-2.4,4.0,2.5,80.1,16.4,243.1,1022.1,71.9,11.4,None,None,None,0.46,2022-09-09,lingonberry,65.993086744770-28.542032708694-2022-09-09-lingonberry
61.25396526114234,22.337691921206428,20.1,7.7,15.2,20.1,6.4,15.0,7.3,63.8,21.6,256.2,1013.9,27.9,48.3,301.5,20.6,7.0,0.8,2020-07-14,bilberry,61.253965261142-22.337691921206-2020-07-14-bilberry
63.30200210223683,25.60351147765833,12.7,7.2,10.0,12.7,5.9,9.6,9.4,96.2,15.8,169.3,1005.3,59.5,33.1,None,None,None,0.7,2020-09-08,lingonberry,63.302002102237-25.603511477658-2020-09-08-lingonberry
65.6363569009751,28.30353967080252,3.3,-5.2,0.2,1.6,-5.2,-1.2,-3.4,78.0,14.7,304.7,1017.7,59.2,20.6,None,None,None,0.85,2019-09-24,lingonberry,65.636356900975-28.303539670803-2019-09-24-lingonberry
63.39803169438057,26.59971112265592,28.3,16.9,23.2,28.0,16.9,23.2,14.1,58.3,14.7,78.0,1012.9,17.9,38.0,None,None,None,0.25,2018-07-20,bilberry,63.398031694381-26.599711122656-2018-07-20-bilberry
60.32231997872063,24.464913011267907,23.5,17.3,20.1,23.5,17.3,20.1,15.2,73.9,11.6,221.4,1014.0,73.9,34.8,214.6,14.5,6.0,0.0,2020-07-20,bilberry,60.322319978721-24.464913011268-2020-07-20-bilberry
61.867983163323245,28.140653129185115,19.7,10.4,16.6,19.7,10.4,16.6,9.9,65.9,18.7,296.1,1010.3,16.2,42.4,291.0,16.8,6.0,0.91,2020-08-16,lingonberry,61.867983163323-28.140653129185-2020-08-16-lingonberry
63.476942248701455,25.193478894289928,17.3,9.8,13.7,17.3,9.3,13.6,9.8,79.1,10.2,164.5,1001.8,76.4,39.5,257.3,17.7,6.0,0.59,2022-07-16,cloudberry,63.476942248701-25.193478894290-2022-07-16-cloudberry
64.47489426288476,26.584039350617747,16.8,9.2,13.5,16.8,6.0,13.3,10.7,83.3,28.5,179.1,989.6,72.8,25.8,39.4,3.5,2.0,0.41,2018-09-22,lingonberry,64.474894262885-26.584039350618-2018-09-22-lingonberry
65.54665943322267,28.2990554464514,21.8,7.0,15.7,21.8,7.0,15.7,10.7,75.4,11.2,146.6,1019.6,40.5,16.9,272.1,23.5,7.0,0.25,2020-07-27,bilberry,65.546659433223-28.299055446451-2020-07-27-bilberry
60.78021463637565,24.97990694675117,17.5,12.9,14.8,17.5,12.9,14.8,13.2,90.6,9.4,51.4,1019.9,87.5,31.6,84.2,7.3,2.0,0.67,2018-08-31,lingonberry,60.780214636376-24.979906946751-2018-08-31-lingonberry
60.600759605210776,24.991134265128306,25.7,16.2,20.4,25.7,16.2,20.4,14.9,72.3,13.4,234.2,1013.8,70.5,35.8,214.6,14.5,6.0,0.0,2020-07-20,bilberry,60.600759605211-24.991134265128-2020-07-20-bilberry
64.82231765570197,28.89619342969269,14.8,9.3,11.8,14.8,8.3,11.8,9.3,85.6,17.0,294.1,1002.4,86.7,33.9,None,None,None,0.44,2021-07-22,bilberry,64.822317655702-28.896193429693-2021-07-22-bilberry
67.1388849966711,24.00044283670212,14.2,11.2,13.0,14.2,11.2,13.0,11.8,92.5,15.1,14.5,997.3,94.9,17.4,None,None,None,0.25,2021-08-15,lingonberry,67.138884996671-24.000442836702-2021-08-15-lingonberry
66.00064797850246,26.77968780762232,18.9,5.4,12.8,18.9,3.8,12.5,6.5,67.8,15.3,275.1,1011.1,41.3,45.1,None,None,None,0.5,2021-07-24,cloudberry,66.000647978502-26.779687807622-2021-07-24-cloudberry
64.2026463396306,28.029769936067133,18.6,12.8,15.8,18.6,12.8,15.8,12.8,82.8,13.9,103.9,1030.1,65.1,28.8,None,None,None,0.52,2018-07-28,bilberry,64.202646339631-28.029769936067-2018-07-28-bilberry
62.44166773236055,22.929648244563293,22.6,7.7,16.3,22.6,6.9,16.2,9.2,66.6,14.2,6.5,1012.7,2.3,31.7,338.3,23.2,7.0,0.58,2019-07-19,bilberry,62.441667732361-22.929648244563-2019-07-19-bilberry
64.18174182123438,29.67584524583947,22.0,13.3,17.2,22.0,13.3,17.2,12.0,73.0,10.8,234.3,1019.7,44.1,44.8,None,None,None,0.58,2022-08-14,bilberry,64.181741821234-29.675845245839-2022-08-14-bilberry
60.51811075857231,25.54280079565545,16.2,11.9,13.5,16.2,11.9,13.5,12.2,92.3,25.7,100.5,1013.3,86.2,22.1,108.1,5.9,3.0,0.62,2021-08-26,lingonberry,60.518110758572-25.542800795655-2021-08-26-lingonberry
63.0383434930796,27.593074692532845,17.5,8.1,12.7,17.5,7.7,12.5,9.2,80.6,6.7,49.2,1025.7,6.3,32.7,None,None,None,0.69,2021-08-28,lingonberry,63.038343493080-27.593074692533-2021-08-28-lingonberry
63.662723857046274,25.7878651630912,19.1,1.8,11.0,19.1,1.1,10.7,7.2,79.7,9.4,34.6,1022.9,19.9,29.7,254.1,14.5,5.0,0.72,2021-08-29,lingonberry,63.662723857046-25.787865163091-2021-08-29-lingonberry
63.042937334035344,22.05352249082265,18.0,11.0,15.0,18.0,11.0,15.0,9.4,70.9,18.6,276.0,1013.9,35.9,17.7,305.6,20.9,8.0,0.69,2022-07-19,bilberry,63.042937334035-22.053522490823-2022-07-19-bilberry
61.95601886135936,28.33460872069578,27.1,18.8,23.0,27.6,18.8,23.0,15.9,65.4,19.9,197.9,1013.3,0.1,31.2,305.5,22.1,6.0,0.79,2022-07-22,cloudberry,61.956018861359-28.334608720696-2022-07-22-cloudberry
62.47072295550728,29.909548750303458,17.2,12.4,14.1,17.2,12.4,14.1,11.0,82.1,24.9,222.0,1005.2,47.8,28.8,None,None,None,0.5,2019-08-15,lingonberry,62.470722955507-29.909548750303-2019-08-15-lingonberry
61.24314979393228,27.558953504414003,13.6,9.1,11.3,13.6,7.7,11.0,4.5,63.5,13.1,30.4,1009.0,80.6,48.2,185.7,10.0,4.0,0.3,2019-07-11,bilberry,61.243149793932-27.558953504414-2019-07-11-bilberry
62.197663074279,23.924464178366023,13.2,5.0,10.0,13.2,3.0,9.0,6.0,76.4,24.1,237.1,1006.0,58.1,20.0,None,None,None,0.14,2020-09-21,lingonberry,62.197663074279-23.924464178366-2020-09-21-lingonberry
63.39803169438057,26.59971112265592,26.9,16.4,21.9,26.9,16.4,21.9,14.2,63.0,7.8,60.7,1019.7,55.9,44.4,None,None,None,0.0,2021-07-10,bilberry,63.398031694381-26.599711122656-2021-07-10-bilberry
64.29586616141056,26.7933768027168,25.8,10.8,19.3,25.8,10.8,19.3,13.4,71.0,11.9,301.3,1018.2,19.8,32.3,296.1,21.4,7.0,0.57,2021-07-26,bilberry,64.295866161411-26.793376802717-2021-07-26-bilberry
62.47072295550728,29.909548750303458,17.5,13.7,15.8,17.5,13.7,15.8,12.7,82.8,13.5,197.9,1009.2,81.5,22.2,None,None,None,0.5,2018-08-26,bilberry,62.470722955507-29.909548750303-2018-08-26-bilberry
63.65634337283182,25.182074676697777,15.0,9.0,11.2,15.0,7.2,10.5,8.8,86.1,19.5,250.5,999.3,77.2,37.3,190.3,9.5,5.0,0.12,2018-09-13,lingonberry,63.656343372832-25.182074676698-2018-09-13-lingonberry
61.09838027511578,23.103620044219923,29.9,16.2,23.8,29.4,16.2,23.7,15.2,62.5,11.7,216.4,1018.7,12.5,33.6,343.3,23.7,7.0,0.45,2018-07-26,bilberry,61.098380275116-23.103620044220-2018-07-26-bilberry
61.42372950241487,27.18738936594085,23.9,11.4,18.8,23.9,11.4,18.8,12.4,70.0,10.3,201.5,1010.0,28.8,21.7,340.9,22.1,7.0,0.89,2022-07-25,bilberry,61.423729502415-27.187389365941-2022-07-25-bilberry
61.41097430391464,25.12663949026902,12.9,2.6,8.0,12.9,-0.1,6.9,2.6,70.8,25.2,301.3,1022.4,58.4,40.6,None,None,None,0.95,2021-09-05,lingonberry,61.410974303915-25.126639490269-2021-09-05-lingonberry
63.476942248701455,25.193478894289928,22.3,7.0,15.9,22.3,7.0,15.9,9.8,70.7,10.8,342.3,1014.7,14.1,30.2,291.6,20.9,7.0,0.61,2019-07-20,bilberry,63.476942248701-25.193478894290-2019-07-20-bilberry
61.09838027511578,23.103620044219923,21.3,13.5,18.1,21.3,13.5,18.1,13.1,74.1,11.4,92.9,1020.6,80.3,39.9,165.4,11.9,5.0,0.94,2018-07-11,bilberry,61.098380275116-23.103620044220-2018-07-11-bilberry
64.47533545744686,26.792022750362204,16.2,3.1,9.3,16.2,1.6,8.8,5.6,80.6,11.2,322.1,1020.5,16.1,28.2,251.2,14.7,5.0,0.47,2020-09-01,lingonberry,64.475335457447-26.792022750362-2020-09-01-lingonberry
65.99686534781587,25.898467471936097,19.6,13.8,16.1,19.6,13.8,16.1,14.4,89.6,16.5,162.6,1013.4,47.2,23.0,None,None,None,0.0,2019-08-30,bilberry,65.996865347816-25.898467471936-2019-08-30-bilberry
66.09052103411193,27.000022265011083,20.0,9.0,15.4,20.0,9.0,15.4,8.7,66.7,12.0,324.3,1010.0,32.4,37.9,None,None,None,0.82,2022-07-23,bilberry,66.090521034112-27.000022265011-2022-07-23-bilberry
64.29368051511048,27.82652672646845,30.3,19.0,25.0,29.8,19.0,25.0,16.1,60.3,17.5,171.8,1014.9,56.6,37.4,279.5,24.4,7.0,0.05,2021-07-11,bilberry,64.293680515110-27.826526726468-2021-07-11-bilberry
61.09838027511578,23.103620044219923,21.7,9.9,15.9,21.7,9.4,15.9,11.6,78.3,18.9,32.4,1010.5,42.7,34.3,294.9,20.2,8.0,0.5,2019-07-17,bilberry,61.098380275116-23.103620044220-2019-07-17-bilberry
60.61273068753796,26.08661053025825,14.0,11.3,12.5,14.0,11.3,12.5,10.3,86.4,20.8,14.1,1006.2,96.2,37.5,None,None,None,0.25,2019-07-09,bilberry,60.612730687538-26.086610530258-2019-07-09-bilberry
60.78021463637565,24.97990694675117,20.0,10.1,15.2,20.0,10.1,15.2,7.5,63.2,22.3,351.9,1007.4,42.8,37.5,368.4,25.2,8.0,0.27,2019-07-10,bilberry,60.780214636376-24.979906946751-2019-07-10-bilberry
63.43760783505522,23.19015937565125,19.6,12.4,16.3,19.6,12.4,16.3,14.0,86.9,15.6,194.8,992.7,66.5,23.1,185.0,15.9,8.0,0.7,2021-07-30,bilberry,63.437607835055-23.190159375651-2021-07-30-bilberry
67.78100000789527,24.866921400142708,14.8,9.4,11.9,14.8,8.0,11.7,9.4,85.2,12.2,98.1,1016.7,76.8,33.2,119.9,10.3,3.0,0.81,2020-08-13,bilberry,67.781000007895-24.866921400143-2020-08-13-bilberry
65.54665943322267,28.2990554464514,21.1,5.0,15.5,21.1,5.0,15.5,9.4,69.9,17.9,165.3,1009.9,60.2,20.2,None,None,None,0.89,2022-07-25,cloudberry,65.546659433223-28.299055446451-2022-07-25-cloudberry
63.81931434428256,29.84466569775912,24.5,12.0,19.4,24.5,12.0,19.4,13.7,72.1,9.0,257.5,1016.8,20.1,38.8,None,None,None,0.96,2020-07-19,bilberry,63.819314344283-29.844665697759-2020-07-19-bilberry
63.75529738665462,27.810740884660145,21.7,9.3,15.2,21.7,8.8,15.2,10.0,73.6,8.8,110.3,1024.1,2.0,37.4,None,None,None,0.97,2022-08-26,lingonberry,63.755297386655-27.810740884660-2022-08-26-lingonberry
60.97181121791372,26.07634422315638,15.4,11.1,13.0,15.4,11.1,13.0,11.6,91.5,23.5,300.7,1012.1,91.6,31.5,130.9,7.7,3.0,0.5,2021-08-22,lingonberry,60.971811217914-26.076344223156-2021-08-22-lingonberry
66.44357657238494,25.654530691515745,17.9,3.7,10.9,17.9,1.6,10.1,2.7,60.6,16.9,356.0,1011.7,12.2,32.9,None,None,None,0.11,2019-08-04,bilberry,66.443576572385-25.654530691516-2019-08-04-bilberry
63.476942248701455,25.193478894289928,16.3,6.5,11.7,16.3,5.6,11.6,8.2,81.0,10.8,288.6,1012.8,60.9,34.1,162.5,11.6,5.0,0.8,2020-07-14,bilberry,63.476942248701-25.193478894290-2020-07-14-bilberry
63.662723857046274,25.7878651630912,26.6,15.2,21.6,26.6,15.2,21.6,15.4,69.5,15.3,255.3,1017.3,21.7,40.4,319.5,22.9,7.0,0.08,2021-07-12,bilberry,63.662723857046-25.787865163091-2021-07-12-bilberry
63.30200210223683,25.60351147765833,15.4,5.4,10.9,15.4,4.6,10.5,8.3,85.2,14.0,153.3,1019.3,57.4,39.9,None,None,None,0.27,2019-09-07,lingonberry,63.302002102237-25.603511477658-2019-09-07-lingonberry
65.45265915973629,28.72592281050396,16.2,1.8,9.3,16.2,0.2,9.2,5.7,80.3,9.4,67.3,1024.2,28.4,22.7,None,None,None,0.72,2021-08-29,lingonberry,65.452659159736-28.725922810504-2021-08-29-lingonberry
60.60786637138853,25.538754896012925,18.0,13.4,15.8,18.0,13.4,15.8,13.0,83.2,11.3,51.9,1023.1,87.9,38.1,65.9,3.7,2.0,0.97,2022-08-26,lingonberry,60.607866371389-25.538754896013-2022-08-26-lingonberry
60.86993987273163,24.974238660460337,26.9,10.7,20.0,26.6,10.7,19.9,10.6,57.9,15.5,284.3,1017.5,7.9,35.3,235.3,20.3,7.0,0.54,2021-07-25,bilberry,60.869939872732-24.974238660460-2021-07-25-bilberry
63.55042085042549,24.182219297211628,23.2,15.7,19.5,23.2,15.7,19.5,12.9,66.1,16.6,210.8,1014.3,47.0,35.6,None,None,None,0.92,2020-07-18,cloudberry,63.550420850425-24.182219297212-2020-07-18-cloudberry
61.41097430391464,25.12663949026902,22.5,11.7,17.4,22.5,11.7,17.4,12.5,74.4,18.0,343.4,1013.8,55.6,36.6,None,None,None,0.42,2022-07-11,bilberry,61.410974303915-25.126639490269-2022-07-11-bilberry
65.35747034095127,29.149706568633743,22.3,17.7,19.3,22.3,17.7,19.3,17.1,87.7,11.0,102.5,1009.9,83.8,12.1,None,None,None,0.28,2018-07-21,cloudberry,65.357470340951-29.149706568634-2018-07-21-cloudberry
